"filename", "language", "Dart", "Markdown", "comment", "blank", "total"
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\selector.dart", "Dart", 31, 0, 0, 4, 35
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\tag.dart", "Dart", 90, 0, 3, 8, 101
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\var\tag_model.dart", "Dart", 13, 0, 0, 4, 17
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\_helpers\helper.dart", "Dart", 9, 0, 1, 4, 14
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\_helpers\ontap.dart", "Dart", 16, 0, 1, 4, 21
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\_helpers\quicktask_helpers.dart", "Dart", 11, 0, 1, 4, 16
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\new_item.dart", "Dart", 135, 0, 8, 10, 153
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\quicktasks\qt_item.dart", "Dart", 85, 0, 5, 6, 96
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\quicktasks\qt_menu.dart", "Dart", 23, 0, 0, 3, 26
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\quicktasks\quick_tasks.dart", "Dart", 62, 0, 5, 5, 72
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\quicktasks\quick_tasks_list.dart", "Dart", 40, 0, 13, 5, 58
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\subitem.dart", "Dart", 123, 0, 10, 8, 141
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\subitems.dart", "Dart", 54, 0, 0, 7, 61
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\task.dart", "Dart", 29, 0, 4, 4, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\task_options.dart", "Dart", 60, 0, 7, 5, 72
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\w_items\delete_item_menu.dart", "Dart", 25, 0, 0, 4, 29
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\w_items\edit_subitem.dart", "Dart", 111, 0, 27, 5, 143
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\w_items\flag_list.dart", "Dart", 47, 0, 2, 7, 56
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\w_items\item_flag.dart", "Dart", 56, 0, 3, 6, 65
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tasks\w_items\progress.dart", "Dart", 45, 0, 4, 5, 54
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\timeline\timeline.dart", "Dart", 25, 0, 2, 4, 31
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tts\_helpers\tts_helpers.dart", "Dart", 17, 0, 0, 3, 20
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tts\_helpers\tts_service.dart", "Dart", 44, 0, 0, 10, 54
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tts\_state\tts_provider.dart", "Dart", 23, 0, 6, 9, 38
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tts\_w\tts_button.dart", "Dart", 27, 0, 0, 5, 32
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tts\_w\tts_controls.dart", "Dart", 41, 0, 6, 6, 53
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\user\_helpers\actions.dart", "Dart", 113, 0, 15, 15, 143
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\user\_helpers\dp.dart", "Dart", 49, 0, 0, 4, 53
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\user\_helpers\edit_user_details.dart", "Dart", 55, 0, 0, 9, 64
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\user\_helpers\helpers.dart", "Dart", 16, 0, 3, 4, 23
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\user\_helpers\saved.dart", "Dart", 39, 0, 0, 4, 43
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\user\dp.dart", "Dart", 76, 0, 2, 12, 90
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\user\dp_menu.dart", "Dart", 61, 0, 6, 4, 71
"c:\Users\dunca\Documents\development\apps\sayari\lib\firebase_options.dart", "Dart", 63, 0, 12, 5, 80
"c:\Users\dunca\Documents\development\apps\sayari\lib\main.dart", "Dart", 53, 0, 0, 8, 61
"Total", "-", 25366, 8, 2003, 2873, 30250
